orderidpm,id,partnerrep2,partner_rep3,gamrep,orderdate,detailtotal,DetailTotalConstantPlan,detailtotalUSD,ConstantCurrency,detailtotalLC,product,geoTJ,channel,bu,qtr,currency,platformgroup,platform,productgroup,weekofqtr,orderid,enduserorganization,billtoorganization,shiptoorganization,shiptoisocountrycode,partnerid,regiontj,subregiontj,directrep,sirep,reseller,store_sku,PointPlan,comments,CommentsFlag,Prepayment Calculations FLag,source,month,enduserisocountrycode,RegionSegment,qty,enteredby,vspp_rep,namrep,SnSMonths,VSPP_EXTERNAL_SKU,class,enduserzip,ACV_INSTALLMENT_NUMBER,media,DirectRep_CAM_SE
12818747,129678460,,,,2017/09/21,2656.42,2656.42,2656.42,2656.42,2656.42,Management & Automation,AMER,DIRECT,Server,18Q3,USD,Availability Cloud,SRM for VCPP,Storage & Availability,7,12818747,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-SRM,VSPP-SRM,,Other,,Store,2017/09/02,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,vCAN-VC-SRM5-ENT-VM-C-SPECIAL,Software,78218,,Hosting Fees,
12818747,129678459,,,,2017/09/21,2238.14,2238.14,2238.14,2238.14,2238.14,Management & Automation,AMER,DIRECT,Server,18Q3,USD,Availability Cloud,SRM for VCPP,Storage & Availability,7,12818747,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-SRM,VSPP-SRM,,Other,,Store,2017/09/02,US,COMMERCIAL,5086.681818,Gross Bookings,BDM_US_SELECT2,,1,vCAN-VC-SRM5-ENT-VM-C-SPECIAL,Software,78218,,Hosting Fees,
12818605,129678458,,,,2017/09/21,18700,18700,18700,18700,18700,Nicira,AMER,DIRECT,Server,18Q3,USD,N&S Cloud,NSX for VCPP,Networking & Security,7,12818605,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-NS,VSPP-NS,,Other,,Store,2017/09/02,US,COMMERCIAL,42500,Gross Bookings,BDM_US_SELECT2,,1,VMW-NSX-MH-V01,Software,78218,,Hosting Fees,
12818605,129678457,,,,2017/09/21,0,0,0,0,0,Nicira,AMER,DIRECT,Server,18Q3,USD,N&S Cloud,NSX for VCPP,Networking & Security,7,12818605,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-NS,VSPP-NS,,Other,,Store,2017/09/02,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,VMW-NSX-MH-V01,Software,78218,,Hosting Fees,
12818605,129678456,,,,2017/09/21,22919.16,22919.16,22919.16,22919.16,22919.16,Nicira,AMER,DIRECT,Server,18Q3,USD,N&S Cloud,NSX for VCPP,Networking & Security,7,12818605,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-NS,VSPP-NS,,Other,,Store,2017/09/02,US,COMMERCIAL,52089,Gross Bookings,BDM_US_SELECT2,,1,VMW-NSX-MH-V03,Software,78218,,Hosting Fees,
12818605,129678455,,,,2017/09/21,0,0,0,0,0,Nicira,AMER,DIRECT,Server,18Q3,USD,N&S Cloud,NSX for VCPP,Networking & Security,7,12818605,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-NS,VSPP-NS,,Other,,Store,2017/09/02,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,VMW-NSX-MH-V03,Software,78218,,Hosting Fees,
12818605,129678454,,,,2017/09/21,41250,41250,41250,41250,41250,Nicira,AMER,DIRECT,Server,18Q3,USD,N&S Cloud,NSX for VCPP,Networking & Security,7,12818605,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-NS,VSPP-NS,,Other,,Store,2017/09/02,US,COMMERCIAL,93750,Gross Bookings,BDM_US_SELECT2,,1,VMW-NSX-MH-V02,Software,78218,,Hosting Fees,
12818605,129678453,,,,2017/09/21,0,0,0,0,0,Nicira,AMER,DIRECT,Server,18Q3,USD,N&S Cloud,NSX for VCPP,Networking & Security,7,12818605,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-NS,VSPP-NS,,Other,,Store,2017/09/02,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,VMW-NSX-MH-V02,Software,78218,,Hosting Fees,
12805874,128960373,,,,2017/08/28,18700,18700,18700,18700,18700,Nicira,AMER,DIRECT,Server,18Q3,USD,N&S Cloud,NSX for VCPP,Networking & Security,4,12805874,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-NS,VSPP-NS,,Other,,Store,2017/08/05,US,COMMERCIAL,42500,Gross Bookings,BDM_US_SELECT2,,1,VMW-NSX-MH-V01,Software,78218,,Hosting Fees,
12805874,128960372,,,,2017/08/28,0,0,0,0,0,Nicira,AMER,DIRECT,Server,18Q3,USD,N&S Cloud,NSX for VCPP,Networking & Security,4,12805874,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-NS,VSPP-NS,,Other,,Store,2017/08/05,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,VMW-NSX-MH-V01,Software,78218,,Hosting Fees,
12805874,128960371,,,,2017/08/28,41250,41250,41250,41250,41250,Nicira,AMER,DIRECT,Server,18Q3,USD,N&S Cloud,NSX for VCPP,Networking & Security,4,12805874,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-NS,VSPP-NS,,Other,,Store,2017/08/05,US,COMMERCIAL,93750,Gross Bookings,BDM_US_SELECT2,,1,VMW-NSX-MH-V02,Software,78218,,Hosting Fees,
12805874,128960370,,,,2017/08/28,0,0,0,0,0,Nicira,AMER,DIRECT,Server,18Q3,USD,N&S Cloud,NSX for VCPP,Networking & Security,4,12805874,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-NS,VSPP-NS,,Other,,Store,2017/08/05,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,VMW-NSX-MH-V02,Software,78218,,Hosting Fees,
12805874,128960369,,,,2017/08/28,24302.96,24302.96,24302.96,24302.96,24302.96,Nicira,AMER,DIRECT,Server,18Q3,USD,N&S Cloud,NSX for VCPP,Networking & Security,4,12805874,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-NS,VSPP-NS,,Other,,Store,2017/08/05,US,COMMERCIAL,55234,Gross Bookings,BDM_US_SELECT2,,1,VMW-NSX-MH-V03,Software,78218,,Hosting Fees,
12805874,128960368,,,,2017/08/28,0,0,0,0,0,Nicira,AMER,DIRECT,Server,18Q3,USD,N&S Cloud,NSX for VCPP,Networking & Security,4,12805874,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-NS,VSPP-NS,,Other,,Store,2017/08/05,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,VMW-NSX-MH-V03,Software,78218,,Hosting Fees,
12804448,128809891,,,,2017/08/24,124096,124096,124096,124096,124096,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,3,12804448,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,VCAN_AMER,,"Rackspace US, Inc",VSPP-CUST-RENT,Custom,,Other,,Store,2017/08/05,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,VCL-SP-ADV-C,Software,78218,,Hosting Fees,
12804448,128809890,,,,2017/08/24,109129.52,109129.52,109129.52,109129.52,109129.52,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,3,12804448,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,VCAN_AMER,,"Rackspace US, Inc",VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/08/05,US,COMMERCIAL,248021.6364,Gross Bookings,BDM_US_SELECT2,,1,VCL-SP-ADV-C,Software,78218,,Hosting Fees,
12804448,128809889,,,,2017/08/24,301527.77,301527.77,301527.77,301527.77,301527.77,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,3,12804448,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,VCAN_AMER,,"Rackspace US, Inc",VSPP-CUST-RENT,Custom,,Other,,Store,2017/08/05,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,VCL-SP-STD-C,Software,78218,,Hosting Fees,
12804448,128809888,,,,2017/08/24,265162.31,265162.31,265162.31,265162.31,265162.31,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,3,12804448,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,VCAN_AMER,,"Rackspace US, Inc",VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/08/05,US,COMMERCIAL,602641.6136,Gross Bookings,BDM_US_SELECT2,,1,VCL-SP-STD-C,Software,78218,,Hosting Fees,
12804448,128809887,,,,2017/08/24,5401.56,5401.56,5401.56,5401.56,5401.56,Business Management,AMER,DIRECT,Server,18Q3,USD,vRealize Business,vRealize Business STD,vRealize Management,3,12804448,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-Management,VSPP-Management,,Other,,Store,2017/08/05,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,VREAL-OPS-Enterprise-C-SEPARATE-LINE,Software,78218,,Hosting Fees,
12804448,128809886,,,,2017/08/24,4750.12,4750.12,4750.12,4750.12,4750.12,Business Management,AMER,DIRECT,Server,18Q3,USD,vRealize Business,vRealize Business STD,vRealize Management,3,12804448,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-Management,VSPP-Management,,Other,,Store,2017/08/05,US,COMMERCIAL,10795.72727,Gross Bookings,BDM_US_SELECT2,,1,VREAL-OPS-Enterprise-C-SEPARATE-LINE,Software,78218,,Hosting Fees,
12804448,128809885,,,,2017/08/24,2338.84,2338.84,2338.84,2338.84,2338.84,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,3,12804448,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,VCAN_AMER,,"Rackspace US, Inc",VSPP-CUST-RENT,Custom,,Other,,Store,2017/08/05,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,VCL-PRE-X-C-SEPARATE-LINE,Software,78218,,Hosting Fees,
12804448,128809884,,,,2017/08/24,2056.76,2056.76,2056.76,2056.76,2056.76,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,3,12804448,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,VCAN_AMER,,"Rackspace US, Inc",VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/08/05,US,COMMERCIAL,4674.454545,Gross Bookings,BDM_US_SELECT2,,1,VCL-PRE-X-C-SEPARATE-LINE,Software,78218,,Hosting Fees,
12804448,128809883,,,,2017/08/24,6635.83,6635.83,6635.83,6635.83,6635.83,Management & Automation,AMER,DIRECT,Server,18Q3,USD,Availability Cloud,SRM for VCPP,Storage & Availability,3,12804448,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-SRM,VSPP-SRM,,Other,,Store,2017/08/05,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,vCAN-VC-SRM5-ENT-VM-C-SPECIAL,Software,78218,,Hosting Fees,
12804448,128809882,,,,2017/08/24,5835.53,5835.53,5835.53,5835.53,5835.53,Management & Automation,AMER,DIRECT,Server,18Q3,USD,Availability Cloud,SRM for VCPP,Storage & Availability,3,12804448,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-SRM,VSPP-SRM,,Other,,Store,2017/08/05,US,COMMERCIAL,13262.56818,Gross Bookings,BDM_US_SELECT2,,1,vCAN-VC-SRM5-ENT-VM-C-SPECIAL,Software,78218,,Hosting Fees,
12881193,132276645,,NOT ELIGIBLE,,2017/11/26,41250,41250,41250,41250,41250,Nicira,AMER,DIRECT,Server,18Q4,USD,N&S Cloud,NSX for VCPP,Networking & Security,4,12881193,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-NS,VSPP-NS,,Other,,Store,2017/11/04,US,COMMERCIAL,93750,Gross Bookings,BDM_US_SELECT2,,1,VMW-NSX-MH-V02,Software,78218,,Hosting Fees,
12881193,132276644,,NOT ELIGIBLE,,2017/11/26,0,0,0,0,0,Nicira,AMER,DIRECT,Server,18Q4,USD,N&S Cloud,NSX for VCPP,Networking & Security,4,12881193,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-NS,VSPP-NS,,Other,,Store,2017/11/04,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,VMW-NSX-MH-V02,Software,78218,,Hosting Fees,
12881193,132276643,,NOT ELIGIBLE,,2017/11/26,18700,18700,18700,18700,18700,Nicira,AMER,DIRECT,Server,18Q4,USD,N&S Cloud,NSX for VCPP,Networking & Security,4,12881193,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-NS,VSPP-NS,,Other,,Store,2017/11/04,US,COMMERCIAL,42500,Gross Bookings,BDM_US_SELECT2,,1,VMW-NSX-MH-V01,Software,78218,,Hosting Fees,
12881193,132276642,,NOT ELIGIBLE,,2017/11/26,0,0,0,0,0,Nicira,AMER,DIRECT,Server,18Q4,USD,N&S Cloud,NSX for VCPP,Networking & Security,4,12881193,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-NS,VSPP-NS,,Other,,Store,2017/11/04,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,VMW-NSX-MH-V01,Software,78218,,Hosting Fees,
12881193,132276641,,NOT ELIGIBLE,,2017/11/26,20301.6,20301.6,20301.6,20301.6,20301.6,Nicira,AMER,DIRECT,Server,18Q4,USD,N&S Cloud,NSX for VCPP,Networking & Security,4,12881193,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-NS,VSPP-NS,,Other,,Store,2017/11/04,US,COMMERCIAL,46140,Gross Bookings,BDM_US_SELECT2,,1,VMW-NSX-MH-V03,Software,78218,,Hosting Fees,
12881193,132276640,,NOT ELIGIBLE,,2017/11/26,0,0,0,0,0,Nicira,AMER,DIRECT,Server,18Q4,USD,N&S Cloud,NSX for VCPP,Networking & Security,4,12881193,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-NS,VSPP-NS,,Other,,Store,2017/11/04,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,VMW-NSX-MH-V03,Software,78218,,Hosting Fees,
12881179,132276639,,NOT ELIGIBLE,,2017/11/26,2505.06,2505.06,2505.06,2505.06,2505.06,Management & Automation,AMER,DIRECT,Server,18Q4,USD,Availability Cloud,SRM for VCPP,Storage & Availability,4,12881179,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-SRM,VSPP-SRM,,Other,,Store,2017/11/04,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,vCAN-VC-SRM5-ENT-VM-C,Software,78218,,Hosting Fees,
12881179,132276638,,NOT ELIGIBLE,,2017/11/26,2199.42,2199.42,2199.42,2199.42,2199.42,Management & Automation,AMER,DIRECT,Server,18Q4,USD,Availability Cloud,SRM for VCPP,Storage & Availability,4,12881179,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-SRM,VSPP-SRM,,Other,,Store,2017/11/04,US,COMMERCIAL,4998.681818,Gross Bookings,BDM_US_SELECT2,,1,vCAN-VC-SRM5-ENT-VM-C,Software,78218,,Hosting Fees,
12881179,132276637,,NOT ELIGIBLE,,2017/11/26,5405.62,5405.62,5405.62,5405.62,5405.62,Business Management,AMER,DIRECT,Server,18Q4,USD,vRealize Business,vRealize Business STD,vRealize Management,4,12881179,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-Management,VSPP-Management,,Other,,Store,2017/11/04,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,VREAL-OPS-Enterprise-C-SEPARATE-LINE,Software,78218,,Hosting Fees,
12881179,132276636,,NOT ELIGIBLE,,2017/11/26,4746.06,4746.06,4746.06,4746.06,4746.06,Business Management,AMER,DIRECT,Server,18Q4,USD,vRealize Business,vRealize Business STD,vRealize Management,4,12881179,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX5,,"Rackspace US, Inc",VSPP-Management,VSPP-Management,,Other,,Store,2017/11/04,US,COMMERCIAL,10786.5,Gross Bookings,BDM_US_SELECT2,,1,VREAL-OPS-Enterprise-C-SEPARATE-LINE,Software,78218,,Hosting Fees,
12881179,132276635,,NOT ELIGIBLE,,2017/11/26,115338.37,115338.37,115338.37,115338.37,115338.37,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,4,12881179,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,VCAN_AMER,,"Rackspace US, Inc",VSPP-CUST-RENT,Custom,,Other,,Store,2017/11/04,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,VCL-SP-ADV-C,Software,78218,,Hosting Fees,
12881179,132276634,,NOT ELIGIBLE,,2017/11/26,101265.71,101265.71,101265.71,101265.71,101265.71,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,4,12881179,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,VCAN_AMER,,"Rackspace US, Inc",VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/11/04,US,COMMERCIAL,230149.3409,Gross Bookings,BDM_US_SELECT2,,1,VCL-SP-ADV-C,Software,78218,,Hosting Fees,
12881179,132276633,,NOT ELIGIBLE,,2017/11/26,2340.59,2340.59,2340.59,2340.59,2340.59,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,4,12881179,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,VCAN_AMER,,"Rackspace US, Inc",VSPP-CUST-RENT,Custom,,Other,,Store,2017/11/04,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,VCL-PRE-X-C-SEPARATE-LINE,Software,78218,,Hosting Fees,
12881179,132276632,,NOT ELIGIBLE,,2017/11/26,2055.01,2055.01,2055.01,2055.01,2055.01,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,4,12881179,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,VCAN_AMER,,"Rackspace US, Inc",VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/11/04,US,COMMERCIAL,4670.477273,Gross Bookings,BDM_US_SELECT2,,1,VCL-PRE-X-C-SEPARATE-LINE,Software,78218,,Hosting Fees,
12881179,132276631,,NOT ELIGIBLE,,2017/11/26,314410.36,314410.36,314410.36,314410.36,314410.36,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,4,12881179,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,VCAN_AMER,,"Rackspace US, Inc",VSPP-CUST-RENT,Custom,,Other,,Store,2017/11/04,US,COMMERCIAL,1,Gross Bookings,BDM_US_SELECT2,,1,VCL-SP-STD-C,Software,78218,,Hosting Fees,
12881179,132276630,,NOT ELIGIBLE,,2017/11/26,276048.52,276048.52,276048.52,276048.52,276048.52,VI,AMER,DIRECT,Server,18Q4,USD,VCPP,VCPP,VCPP,4,12881179,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,VCAN_AMER,,"Rackspace US, Inc",VSPP3-CUST-1-RENT,Custom,,Other,,Store,2017/11/04,US,COMMERCIAL,627383,Gross Bookings,BDM_US_SELECT2,,1,VCL-SP-STD-C,Software,78218,,Hosting Fees,
12818605,131485507,,,NO CREDIT,2017/09/21,4894.56,4894.56,4894.56,4894.56,4894.56,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,7,12818605,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX1,NO CREDIT,"Rackspace US, Inc",VSPP-CUST-RENT,Custom,VSPP Product SKU Adjustment - August 2017 usage / September Bookings 2017- Correction,Other,,BURNDOWN,2017/09/02,US,COMMERCIAL,1,Gross Bookings,,,,,Software,78218,,Hosting Fees,
12818605,131485504,,,NO CREDIT,2017/09/21,-4894.56,-4894.56,-4894.56,-4894.56,-4894.56,Management & Automation,AMER,DIRECT,Server,18Q3,USD,Availability Cloud,SRM for VCPP,Storage & Availability,7,12818605,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX1,NO CREDIT,"Rackspace US, Inc",VSPP-SRM,VSPP-SRM,VSPP Product SKU Adjustment - August 2017 usage / September Bookings 2017- Correction,Other,,BURNDOWN,2017/09/02,US,COMMERCIAL,-1,Gross Bookings,,,,,Software,78218,,Hosting Fees,
12818605,131485503,,,NO CREDIT,2017/09/21,1758.064,1758.064,1758.064,1758.064,1758.064,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,7,12818605,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX1,NO CREDIT,"Rackspace US, Inc",VSPP-CUST-RENT,Custom,VSPP Product SKU Adjustment - August 2017 usage / September Bookings 2017- Correction,Other,,BURNDOWN,2017/09/02,US,COMMERCIAL,1,Gross Bookings,,,,,Software,78218,,Hosting Fees,
12818605,131485500,,,NO CREDIT,2017/09/21,-1758.064,-1758.064,-1758.064,-1758.064,-1758.064,Nicira,AMER,DIRECT,Nicira,18Q3,USD,N&S Cloud,NSX for VCPP,Networking & Security,7,12818605,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,COMM_SA_TX1,NO CREDIT,"Rackspace US, Inc",VSPP-NS,VSPP-NS,VSPP Product SKU Adjustment - August 2017 usage / September Bookings 2017- Correction,Other,,BURNDOWN,2017/09/02,US,COMMERCIAL,-1,Gross Bookings,,,,,Software,78218,,Hosting Fees,
12845716,131281207,,,NO CREDIT,2017/10/16,526.68,526.68,526.68,526.68,526.68,VI,EMEA,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,11,12845716,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,SEMEA,MENA,TG-UAE-2,NO CREDIT,"Rackspace US, Inc",VSPP-H-STD-C,Manual,"EUCOMP : Manual Rackspace US, Inc Sep 2017 - Marcura",EU,,Manual,2017/09/30,US,Other,1,Gross Bookings,,,,,Software,78218,,Hosting Fees,EU
12845716,131281206,,,NO CREDIT,2017/10/16,-526.68,-526.68,-526.68,-526.68,-526.68,VI,AMER,DIRECT,Server,18Q3,USD,VCPP,VCPP,VCPP,11,12845716,"Rackspace US, Inc","Rackspace US, Inc","Rackspace US, Inc",US,56158323,COMMERCIAL_SELECT,COMM_SA_CENTRAL,VCAN_AMER,NO CREDIT,"Rackspace US, Inc",VSPP-H-STD-C,Manual,"EUCOMP : Manual Rackspace US, Inc Sep 2017 - Marcura",EU,,Manual,2017/09/30,US,COMMERCIAL,-1,Gross Bookings,,,,,Software,78218,,Hosting Fees,
